date,investment_amount,stock_selection,returns_amount
2017-06-20,11934.749581245072,"['JPM', 'AAPL', 'FB']",-77.63681489590817
2017-06-21,11938.69094769765,"['BAC', 'TSLA', 'JNJ']",3.9413664525782224
2017-06-22,11984.613044807753,"['AAPL', 'TSLA', 'FB']",45.922097110102186
2017-06-23,12058.55708773145,"['MSFT', 'TSLA', 'JNJ']",73.94404292369654
2017-06-26,11966.67178379322,"['MSFT', 'FB', 'V']",-91.88530393823021
2017-06-27,12063.882186664587,"['BAC', 'JPM', 'DIS']",97.21040287136748
2017-06-28,12305.44950330691,"['JPM', 'BAC', 'DIS']",241.56731664232393
2017-06-29,12070.184024588889,"['AAPL', 'TSLA', 'FB']",-235.26547871802177
2017-06-30,12095.284598777034,"['JPM', 'BAC', 'INTC']",25.1005741881454
2017-07-03,11996.512565203353,"['TSLA', 'MSFT', 'DIS']",-98.77203357368126
2017-07-05,11990.7760651649,"['JPM', 'DIS', 'JNJ']",-5.736500038452505
2017-07-06,11908.057488031269,"['JPM', 'MSFT', 'FB']",-82.7185771336317
2017-07-07,11998.832484143135,"['JPM', 'BAC', 'MSFT']",90.77499611186613
2017-07-10,12113.786945431508,"['AAPL', 'TSLA', 'FB']",114.95446128837284
2017-07-11,12316.647194301138,"['TSLA', 'FB', 'V']",202.8602488696306
2017-07-12,12447.411158980858,"['AAPL', 'TSLA', 'FB']",130.76396467971972
2017-07-13,12416.033054842846,"['MSFT', 'TSLA', 'FB']",-31.378104138011622
2017-07-14,12472.0591701142,"['JPM', 'AAPL', 'MSFT']",56.026115271353774
2017-07-17,12378.14471458863,"['AAPL', 'TSLA', 'V']",-93.91445552556979
2017-07-18,12421.636298234247,"['AAPL', 'MSFT', 'V']",43.49158364561663
2017-07-19,12439.683508838461,"['JNJ', 'TSLA', 'FB']",18.047210604214342
2017-07-20,12451.826873697844,"['AAPL', 'DIS', 'FB']",12.143364859382928
2017-07-21,12383.972226372436,"['TSLA', 'JNJ', 'DIS']",-67.85464732540822
2017-07-24,12438.54401511991,"['AAPL', 'INTC', 'V']",54.571788747472965
2017-07-25,12402.934064980094,"['AAPL', 'TSLA', 'FB']",-35.60995013981483
2017-07-26,12375.861958031812,"['JPM', 'AAPL', 'MSFT']",-27.072106948282453
2017-07-27,12132.890913669442,"['AAPL', 'TSLA', 'V']",-242.97104436236987
2017-07-28,12218.43584017728,"['DIS', 'FB', 'INTC']",85.54492650783868
2017-07-31,12028.735143653086,"['JNJ', 'TSLA', 'FB']",-189.70069652419443
2017-08-01,12128.87159337112,"['JPM', 'JNJ', 'V']",100.13644971803296
2017-08-02,12339.814872959147,"['JPM', 'AAPL', 'V']",210.9432795880275
2017-08-03,12538.275038555355,"['AAPL', 'TSLA', 'V']",198.46016559620875
2017-08-04,12596.422101448814,"['TSLA', 'JNJ', 'DIS']",58.1470628934585
2017-08-07,12650.5109906921,"['JPM', 'TSLA', 'FB']",54.08888924328676
2017-08-08,12657.118082443289,"['AAPL', 'FB', 'V']",6.607091751187909
2017-08-09,12499.757590672207,"['AAPL', 'TSLA', 'DIS']",-157.3604917710818
2017-08-10,12311.423098888841,"['AAPL', 'JNJ', 'INTC']",-188.3344917833656
2017-08-11,12236.835387090412,"['BAC', 'JNJ', 'INTC']",-74.58771179842915
2017-08-14,12427.135618122737,"['AAPL', 'TSLA', 'MSFT']",190.30023103232452
2017-08-15,12461.812341585555,"['AAPL', 'TSLA', 'FB']",34.6767234628187
2017-08-16,12455.473774694357,"['AAPL', 'FB', 'V']",-6.338566891197843
2017-08-17,12340.58079155648,"['DIS', 'JNJ', 'V']",-114.89298313787731
2017-08-18,12290.795627151554,"['BAC', 'INTC', 'DIS']",-49.785164404926036
2017-08-21,12309.010562503197,"['MSFT', 'FB', 'V']",18.214935351643362
2017-08-22,12446.11901936232,"['DIS', 'JNJ', 'V']",137.10845685912318
2017-08-23,12567.364635254784,"['AAPL', 'TSLA', 'FB']",121.24561589246332
2017-08-24,12543.818397479801,"['JPM', 'AAPL', 'TSLA']",-23.54623777498273
2017-08-25,12462.010477700082,"['BAC', 'TSLA', 'JNJ']",-81.80791977971967
2017-08-28,12496.821300229947,"['JPM', 'AAPL', 'DIS']",34.81082252986562
2017-08-29,12553.74451499368,"['AAPL', 'FB', 'V']",56.923214763732176
2017-08-30,12681.72353792953,"['AAPL', 'TSLA', 'FB']",127.97902293585139
2017-08-31,12808.688045629953,"['MSFT', 'TSLA', 'FB']",126.96450770042247
2017-09-01,12760.709772965589,"['JNJ', 'TSLA', 'FB']",-47.97827266436434
2017-09-05,12626.8799927497,"['JPM', 'DIS', 'V']",-133.8297802158886
2017-09-06,12699.668304076982,"['DIS', 'MSFT', 'INTC']",72.78831132728192
2017-09-07,12750.418098300006,"['JNJ', 'FB', 'INTC']",50.749794223023855
2017-09-08,12618.829720078933,"['TSLA', 'JNJ', 'V']",-131.58837822107307
2017-09-11,12771.236802468351,"['BAC', 'JPM', 'DIS']",152.40708238941806
2017-09-12,12729.869433214766,"['AAPL', 'TSLA', 'FB']",-41.36736925358491
2017-09-13,12849.64667882366,"['BAC', 'JPM', 'DIS']",119.77724560889328
2017-09-14,12918.157323169737,"['TSLA', 'MSFT', 'DIS']",68.51064434607724
2017-09-15,12919.903403907287,"['TSLA', 'JNJ', 'V']",1.7460807375500735
2017-09-18,12905.26054582882,"['AAPL', 'TSLA', 'FB']",-14.642858078466816
2017-09-19,12836.78110578963,"['JPM', 'TSLA', 'JNJ']",-68.47944003918929
2017-09-20,12840.301951630106,"['JPM', 'FB', 'V']",3.520845840475886
2017-09-21,12863.030981980226,"['BAC', 'JPM', 'DIS']",22.7290303501195
2017-09-22,12861.88064385792,"['JPM', 'INTC', 'V']",-1.1503381223064935
2017-09-25,12690.153185079249,"['MSFT', 'INTC', 'V']",-171.72745877867055
2017-09-26,12678.090176193047,"['DIS', 'JNJ', 'INTC']",-12.063008886201715
2017-09-27,12805.366830527651,"['AAPL', 'FB', 'INTC']",127.27665433460425
2017-09-28,12814.772703457544,"['JPM', 'AAPL', 'FB']",9.405872929892212
2017-09-29,12924.135915280916,"['FB', 'INTC', 'V']",109.3632118233727
2017-10-02,12885.604087453183,"['AAPL', 'TSLA', 'FB']",-38.53182782773365
2017-10-03,12977.03067784756,"['JPM', 'DIS', 'JNJ']",91.42659039437785
2017-10-04,13077.95983631305,"['TSLA', 'JNJ', 'DIS']",100.92915846548931
2017-10-05,13166.438298164117,"['MSFT', 'TSLA', 'JNJ']",88.47846185106755
2017-10-06,13191.002765707497,"['MSFT', 'AAPL', 'FB']",24.56446754337958
2017-10-09,13037.680947399807,"['TSLA', 'FB', 'V']",-153.32181830768968
2017-10-10,13051.537770967596,"['AAPL', 'MSFT', 'V']",13.856823567788524
2017-10-11,13115.785793470703,"['JPM', 'TSLA', 'JNJ']",64.24802250310677
2017-10-12,13103.431411172745,"['FB', 'JNJ', 'V']",-12.354382297957272
2017-10-13,13110.267539302446,"['JNJ', 'TSLA', 'MSFT']",6.836128129700228
2017-10-16,13195.856593192155,"['AAPL', 'FB', 'V']",85.58905388970925
2017-10-17,13242.27258880542,"['JPM', 'AAPL', 'FB']",46.415995613264386
2017-10-18,13285.209279206883,"['FB', 'TSLA', 'JNJ']",42.93669040146415
2017-10-19,13176.494145462362,"['JPM', 'TSLA', 'INTC']",-108.71513374452115
2017-10-20,13255.6641614467,"['MSFT', 'DIS', 'JNJ']",79.17001598433853
2017-10-23,13247.6106865916,"['JPM', 'BAC', 'MSFT']",-8.053474855099921
2017-10-24,13201.390658188106,"['MSFT', 'JNJ', 'INTC']",-46.220028403495235
2017-10-25,13230.261912717398,"['JPM', 'AAPL', 'V']",28.871254529292855
2017-10-26,13257.142124846923,"['JPM', 'JNJ', 'V']",26.880212129524807
2017-10-27,13405.570596716261,"['JPM', 'AAPL', 'DIS']",148.42847186933795
2017-10-30,13560.406234408267,"['MSFT', 'AAPL', 'FB']",154.83563769200555
2017-10-31,13625.616461550993,"['AAPL', 'FB', 'V']",65.21022714272658
2017-11-01,13546.495558743474,"['AAPL', 'TSLA', 'INTC']",-79.12090280751909
2017-11-02,13460.735332179669,"['DIS', 'FB', 'INTC']",-85.76022656380519
2017-11-03,13574.760401348201,"['JPM', 'AAPL', 'MSFT']",114.02506916853235
2017-11-06,13594.488375468496,"['AAPL', 'TSLA', 'V']",19.727974120294675
2017-11-07,13654.739660855003,"['AAPL', 'DIS', 'FB']",60.251285386506424
2017-11-08,13648.02377184104,"['AAPL', 'TSLA', 'DIS']",-6.715889013961714
2017-11-09,13594.15666008361,"['AAPL', 'JNJ', 'V']",-53.86711175743039
2017-11-10,13660.033369169381,"['JPM', 'DIS', 'FB']",65.87670908577093
2017-11-13,13825.899493994595,"['BAC', 'DIS', 'TSLA']",165.86612482521377
2017-11-14,13682.167594837862,"['JPM', 'TSLA', 'FB']",-143.73189915673356
2017-11-15,13536.481170207362,"['MSFT', 'INTC', 'V']",-145.68642463049946
2017-11-16,13561.688786627,"['BAC', 'JPM', 'TSLA']",25.207616419638725
2017-11-17,13558.625791228775,"['AAPL', 'TSLA', 'FB']",-3.0629953982261213
2017-11-20,13458.331679321996,"['BAC', 'TSLA', 'DIS']",-100.2941119067782
2017-11-21,13580.59418399231,"['JPM', 'MSFT', 'V']",122.26250467031423
2017-11-22,13529.325331677723,"['AAPL', 'TSLA', 'FB']",-51.268852314588
2017-11-24,13513.352469348454,"['AAPL', 'BAC', 'DIS']",-15.972862329268537
2017-11-27,13553.993821354867,"['TSLA', 'FB', 'V']",40.64135200641249
2017-11-28,13681.768226344038,"['MSFT', 'TSLA', 'JNJ']",127.77440498917167
2017-11-29,13887.163797275607,"['JPM', 'BAC', 'JNJ']",205.39557093156873
2017-11-30,13905.58120738004,"['BAC', 'JPM', 'DIS']",18.417410104433657
2017-12-01,13753.014668645814,"['AAPL', 'FB', 'V']",-152.56653873422692
2017-12-04,14032.219181428627,"['JPM', 'DIS', 'JNJ']",279.20451278281325
2017-12-05,13830.190328914096,"['BAC', 'JPM', 'DIS']",-202.02885251453154
2017-12-06,14011.477763408238,"['JNJ', 'FB', 'V']",181.28743449414287
2017-12-07,14054.829085459874,"['JNJ', 'TSLA', 'FB']",43.35132205163609
2017-12-08,14077.03047027166,"['AAPL', 'FB', 'V']",22.20138481178583
2017-12-11,14328.143121903211,"['JPM', 'TSLA', 'MSFT']",251.11265163155076
2017-12-12,14504.12965626414,"['AAPL', 'TSLA', 'DIS']",175.986534360929
2017-12-13,14424.976407983482,"['JPM', 'TSLA', 'JNJ']",-79.15324828065786
2017-12-14,14384.281246950992,"['JNJ', 'AAPL', 'FB']",-40.69516103249043
2017-12-15,14511.469206563492,"['AAPL', 'DIS', 'FB']",127.18795961249998
2017-12-18,14437.969098190955,"['FB', 'TSLA', 'MSFT']",-73.50010837253649
2017-12-19,14447.583104919777,"['JPM', 'AAPL', 'INTC']",9.61400672882155
2017-12-20,14388.447763162767,"['DIS', 'JNJ', 'INTC']",-59.13534175700988
2017-12-21,14375.492881829403,"['BAC', 'V', 'INTC']",-12.954881333364028
2017-12-22,14265.271933087723,"['JPM', 'AAPL', 'TSLA']",-110.22094874168033
2017-12-26,14255.899892368376,"['BAC', 'MSFT', 'V']",-9.372040719346842
2017-12-27,14307.521648928772,"['BAC', 'JNJ', 'V']",51.621756560396534
2017-12-28,14329.040586588497,"['JNJ', 'FB', 'V']",21.518937659724543
2017-12-29,14178.99172299428,"['JPM', 'AAPL', 'TSLA']",-150.04886359421653
2018-01-02,14460.890642740795,"['DIS', 'MSFT', 'INTC']",281.89891974651437
2018-01-03,14518.61158514193,"['TSLA', 'FB', 'DIS']",57.7209424011362
2018-01-04,14527.351058571752,"['JNJ', 'FB', 'V']",8.739473429821373
2018-01-05,14611.434222323258,"['JPM', 'AAPL', 'MSFT']",84.08316375150571
2018-01-08,14973.455678581506,"['TSLA', 'FB', 'V']",362.0214562582478
2018-01-09,14912.612306850397,"['TSLA', 'FB', 'V']",-60.84337173110907
2018-01-10,15007.430673734641,"['JPM', 'BAC', 'JNJ']",94.81836688424482
2018-01-11,15099.279804957481,"['BAC', 'JPM', 'TSLA']",91.84913122283979
2018-01-12,15192.602258655224,"['AAPL', 'TSLA', 'DIS']",93.32245369774319
2018-01-16,15078.236170841654,"['JPM', 'AAPL', 'MSFT']",-114.36608781357063
2018-01-17,15253.66064360329,"['TSLA', 'JNJ', 'V']",175.42447276163693
2018-01-18,15218.013167033616,"['AAPL', 'TSLA', 'MSFT']",-35.647476569674836
2018-01-19,15281.830000389338,"['BAC', 'FB', 'V']",63.81683335572234
2018-01-22,15445.846246329707,"['JNJ', 'TSLA', 'FB']",164.01624594036912
2018-01-23,15585.939871959645,"['MSFT', 'FB', 'V']",140.09362562993738
2018-01-24,15403.334717386573,"['TSLA', 'FB', 'V']",-182.60515457307156
2018-01-25,15488.873155165886,"['JPM', 'BAC', 'JNJ']",85.53843777931252
2018-01-26,15636.876649826594,"['FB', 'JNJ', 'V']",148.00349466070838
2018-01-29,15617.742530442387,"['TSLA', 'FB', 'INTC']",-19.134119384207224
2018-01-30,15374.025831158993,"['BAC', 'TSLA', 'INTC']",-243.7166992833936
2018-01-31,15401.135074336577,"['AAPL', 'BAC', 'FB']",27.109243177583267
2018-02-01,15348.867201654804,"['TSLA', 'MSFT', 'V']",-52.26787268177213
2018-02-02,15106.021217752146,"['JNJ', 'DIS', 'FB']",-242.8459839026582
2018-02-05,14476.53676397438,"['BAC', 'INTC', 'DIS']",-629.4844537777662
2018-02-06,14884.335107203053,"['BAC', 'MSFT', 'INTC']",407.7983432286728
2018-02-07,14627.541736905541,"['AAPL', 'FB', 'V']",-256.7933702975115
2018-02-08,13726.955450305944,"['JPM', 'TSLA', 'INTC']",-900.5862865995969
2018-02-09,14024.72516902096,"['BAC', 'INTC', 'DIS']",297.7697187150152
2018-02-12,14109.761102984241,"['MSFT', 'FB', 'JNJ']",85.03593396328142
2018-02-13,14270.242258797241,"['AAPL', 'TSLA', 'V']",160.48115581300044
2018-02-14,14360.032561600703,"['AAPL', 'TSLA', 'DIS']",89.7903028034616
2018-02-15,14552.467071242565,"['JPM', 'AAPL', 'FB']",192.43450964186195
2018-02-16,14522.904418333912,"['AAPL', 'TSLA', 'MSFT']",-29.562652908653035
2018-02-20,14404.627345986719,"['TSLA', 'JNJ', 'DIS']",-118.2770723471931
2018-02-21,14239.361595797014,"['MSFT', 'V', 'INTC']",-165.2657501897047
2018-02-22,14232.714022843003,"['JPM', 'BAC', 'FB']",-6.647572954010684
2018-02-23,14509.781634862402,"['AAPL', 'TSLA', 'FB']",277.06761201939844
2018-02-26,14722.46197223727,"['AAPL', 'TSLA', 'FB']",212.68033737486803
2018-02-27,14397.499931205075,"['AAPL', 'TSLA', 'DIS']",-324.962041032195
2018-02-28,14238.498317517246,"['BAC', 'JNJ', 'INTC']",-159.00161368782938
2018-03-01,14034.869540598169,"['AAPL', 'BAC', 'MSFT']",-203.6287769190767
2018-03-02,14086.394851951783,"['BAC', 'MSFT', 'DIS']",51.5253113536146
2018-03-05,14113.205839820232,"['AAPL', 'TSLA', 'JNJ']",26.810987868448137
2018-03-06,14069.475486118377,"['JPM', 'FB', 'V']",-43.730353701854256
2018-03-07,14048.046531452525,"['JPM', 'DIS', 'INTC']",-21.42895466585287
2018-03-08,14077.623932711605,"['JNJ', 'TSLA', 'FB']",29.577401259080943
2018-03-09,14324.927374669987,"['MSFT', 'AAPL', 'JNJ']",247.30344195838188
2018-03-12,14343.602816843606,"['JPM', 'AAPL', 'FB']",18.67544217361865
2018-03-13,14181.308312463527,"['AAPL', 'TSLA', 'DIS']",-162.29450438007916
2018-03-14,14085.048869950351,"['BAC', 'JNJ', 'INTC']",-96.2594425131756
2018-03-15,13958.091307862464,"['DIS', 'FB', 'INTC']",-126.95756208788771
2018-03-16,14042.744978490166,"['MSFT', 'JNJ', 'V']",84.65367062770201
2018-03-19,13555.790582772534,"['JNJ', 'FB', 'V']",-486.954395717632
2018-03-20,13624.135762478625,"['JPM', 'BAC', 'INTC']",68.34517970609159
2018-03-21,13562.88081974618,"['JNJ', 'INTC', 'V']",-61.25494273244476
2018-03-22,13282.48575334148,"['TSLA', 'FB', 'DIS']",-280.39506640470063
2018-03-23,12863.782327823472,"['BAC', 'DIS', 'INTC']",-418.70342551800786
2018-03-26,13413.321315978532,"['BAC', 'INTC', 'DIS']",549.53898815506
2018-03-27,12973.112134211882,"['AAPL', 'MSFT', 'V']",-440.20918176664964
2018-03-28,12827.908829778153,"['BAC', 'JNJ', 'INTC']",-145.2033044337295
2018-03-29,13130.211885668834,"['JNJ', 'MSFT', 'FB']",302.3030558906812
2018-04-02,12740.203341000411,"['TSLA', 'FB', 'V']",-390.0085446684225
2018-04-03,12853.395915194025,"['AAPL', 'BAC', 'V']",113.19257419361384
2018-04-04,13314.938870118858,"['AAPL', 'TSLA', 'JNJ']",461.5429549248329
2018-04-05,13638.603226249528,"['AAPL', 'TSLA', 'MSFT']",323.66435613067006
2018-04-06,13368.706902814718,"['JPM', 'TSLA', 'FB']",-269.89632343481026
2018-04-09,13445.35206974378,"['BAC', 'INTC', 'DIS']",76.64516692906182
2018-04-10,13642.000104769468,"['JPM', 'AAPL', 'JNJ']",196.64803502568793
2018-04-11,13599.744214908913,"['AAPL', 'TSLA', 'FB']",-42.25588986055482
2018-04-12,13658.243260711344,"['DIS', 'FB', 'INTC']",58.49904580243128
2018-04-13,13526.056880553406,"['JPM', 'AAPL', 'MSFT']",-132.1863801579384
2018-04-16,13425.619524799187,"['AAPL', 'TSLA', 'FB']",-100.43735575421852
2018-04-17,13516.278336587913,"['AAPL', 'JNJ', 'V']",90.65881178872587
2018-04-18,13469.474449080428,"['AAPL', 'FB', 'V']",-46.80388750748534
2018-04-19,13538.360411271293,"['TSLA', 'MSFT', 'V']",68.88596219086503
2018-04-20,13331.422593812922,"['JPM', 'TSLA', 'FB']",-206.93781745837077
2018-04-23,13328.009130175797,"['JPM', 'BAC', 'V']",-3.41346363712546
2018-04-24,13087.818995052396,"['JNJ', 'MSFT', 'V']",-240.19013512340098
2018-04-25,13032.026392049236,"['BAC', 'TSLA', 'INTC']",-55.792603003159456
2018-04-26,13033.73417499103,"['AAPL', 'DIS', 'JNJ']",1.7077829417939938
2018-04-27,13113.73715724159,"['TSLA', 'FB', 'V']",80.00298225056031
2018-04-30,12945.551711641474,"['JNJ', 'TSLA', 'MSFT']",-168.1854456001165
2018-05-01,13055.633412525378,"['AAPL', 'DIS', 'V']",110.08170088390398
2018-05-02,13321.043625156752,"['AAPL', 'TSLA', 'FB']",265.4102126313737
2018-05-03,13031.15606143693,"['AAPL', 'TSLA', 'FB']",-289.8875637198216
2018-05-04,13285.377201428557,"['AAPL', 'MSFT', 'V']",254.22113999162684
2018-05-07,13482.223548452475,"['AAPL', 'TSLA', 'FB']",196.8463470239185
2018-05-08,13464.07956534029,"['TSLA', 'FB', 'DIS']",-18.143983112186106
2018-05-09,13687.350272471751,"['JPM', 'AAPL', 'FB']",223.27070713146168
2018-05-10,13767.22911547755,"['JPM', 'TSLA', 'FB']",79.87884300579935
2018-05-11,13855.081677042708,"['JNJ', 'AAPL', 'FB']",87.85256156515788
2018-05-14,13782.235844159683,"['FB', 'JNJ', 'V']",-72.84583288302565
2018-05-15,13688.481501807553,"['DIS', 'MSFT', 'INTC']",-93.75434235212924
2018-05-16,13751.776002402188,"['BAC', 'DIS', 'V']",63.29450059463488
2018-05-17,13661.198958035047,"['AAPL', 'TSLA', 'DIS']",-90.57704436714084
2018-05-18,13444.307724330243,"['BAC', 'FB', 'INTC']",-216.8912337048041
2018-05-21,13508.398408680161,"['MSFT', 'JNJ', 'V']",64.09068434991786
2018-05-22,13330.232728166895,"['AAPL', 'TSLA', 'FB']",-178.16568051326612
2018-05-23,13307.076227244233,"['JPM', 'BAC', 'INTC']",-23.156500922661508
2018-05-24,13259.7186026865,"['AAPL', 'TSLA', 'FB']",-47.35762455773329
2018-05-25,13242.062240443858,"['AAPL', 'BAC', 'V']",-17.65636224264199
2018-05-29,13294.313803071345,"['AAPL', 'TSLA', 'INTC']",52.25156262748715
2018-05-30,13493.508427056619,"['TSLA', 'FB', 'INTC']",199.1946239852732
2018-05-31,13428.61132172949,"['JPM', 'TSLA', 'FB']",-64.89710532712888
2018-06-01,13572.955319682593,"['MSFT', 'FB', 'V']",144.3439979531031
2018-06-04,13670.488718548844,"['AAPL', 'TSLA', 'FB']",97.53339886625145
2018-06-05,13636.276032326743,"['AAPL', 'TSLA', 'V']",-34.21268622210118
2018-06-06,13757.943534306403,"['AAPL', 'MSFT', 'V']",121.6675019796603
2018-06-07,13645.17293041361,"['JPM', 'TSLA', 'V']",-112.77060389279359
2018-06-08,13751.846039831087,"['JPM', 'DIS', 'JNJ']",106.67310941747746
2018-06-11,14035.679602646193,"['TSLA', 'FB', 'DIS']",283.8335628151053
2018-06-12,14206.106148331612,"['TSLA', 'FB', 'DIS']",170.42654568541911
2018-06-13,14178.810831811534,"['AAPL', 'TSLA', 'V']",-27.295316520077904
2018-06-14,14508.47100229739,"['TSLA', 'INTC', 'DIS']",329.6601704858567
2018-06-15,14495.411958645975,"['TSLA', 'FB', 'DIS']",-13.059043651415777
2018-06-18,14654.70347182464,"['TSLA', 'JNJ', 'V']",159.2915131786649
2018-06-19,14354.610793632892,"['TSLA', 'FB', 'V']",-300.09267819174784
2018-06-20,14378.565260480806,"['MSFT', 'BAC', 'JNJ']",23.954466847913864
2018-06-21,14115.70044184292,"['TSLA', 'FB', 'DIS']",-262.86481863788504
2018-06-22,13996.08443514317,"['JPM', 'BAC', 'FB']",-119.61600669975087
2018-06-25,13751.985891808581,"['DIS', 'JNJ', 'V']",-244.0985433345886
2018-06-26,13876.419280932809,"['BAC', 'JNJ', 'TSLA']",124.43338912422769
2018-06-27,13830.009941086348,"['AAPL', 'TSLA', 'FB']",-46.40933984646108
2018-06-28,14006.41118434487,"['BAC', 'AAPL', 'TSLA']",176.4012432585223
2018-06-29,13870.602278625296,"['JPM', 'TSLA', 'V']",-135.8089057195739
2018-07-02,14004.758158121987,"['DIS', 'MSFT', 'INTC']",134.15587949669134
2018-07-03,13769.127642995929,"['MSFT', 'AAPL', 'FB']",-235.63051512605853
2018-07-05,13996.66591871457,"['BAC', 'JNJ', 'INTC']",227.53827571864167
2018-07-06,14165.03938216627,"['JNJ', 'FB', 'V']",168.37346345169863
2018-07-09,14297.888931612202,"['MSFT', 'AAPL', 'FB']",132.849549445933
2018-07-10,14322.071061239163,"['JPM', 'AAPL', 'TSLA']",24.182129626960887
2018-07-11,14278.373325071972,"['TSLA', 'JNJ', 'V']",-43.69773616719067
2018-07-12,14451.056119274817,"['DIS', 'MSFT', 'V']",172.6827942028449
2018-07-13,14525.261725539418,"['MSFT', 'AAPL', 'FB']",74.20560626460065
2018-07-16,14377.019945220476,"['TSLA', 'MSFT', 'DIS']",-148.2417803189419
2018-07-17,14414.91435342077,"['JPM', 'BAC', 'DIS']",37.89440820029449
2018-07-18,14369.018475546258,"['FB', 'TSLA', 'JNJ']",-45.895877874512735
2018-07-19,14218.874460470364,"['JPM', 'TSLA', 'V']",-150.14401507589355
2018-07-20,14174.14844768889,"['AAPL', 'DIS', 'INTC']",-44.7260127814734
2018-07-23,14359.447477317004,"['MSFT', 'FB', 'JPM']",185.2990296281132
2018-07-24,14464.817711109197,"['FB', 'JPM', 'MSFT']",105.37023379219318
2018-07-25,14546.267204342354,"['JNJ', 'AAPL', 'FB']",81.44949323315632
2018-07-26,13541.13824089072,"['FB', 'TSLA', 'MSFT']",-1005.1289634516343
2018-07-27,13567.25453842524,"['BAC', 'DIS', 'JNJ']",26.116297534521436
2018-07-30,13652.252921975565,"['JPM', 'BAC', 'JNJ']",84.99838355032443
2018-07-31,13532.411663679832,"['JPM', 'BAC', 'JNJ']",-119.8412582957335
2018-08-01,13525.518485738883,"['TSLA', 'FB', 'DIS']",-6.89317794094859
2018-08-02,14408.99241975719,"['AAPL', 'TSLA', 'V']",883.4739340183078
2018-08-03,14442.460762232582,"['AAPL', 'TSLA', 'FB']",33.46834247539118
2018-08-06,14735.954074227964,"['JPM', 'DIS', 'FB']",293.4933119953821
2018-08-07,14666.441347614662,"['AAPL', 'DIS', 'FB']",-69.51272661330222
2018-08-08,14466.738119552501,"['TSLA', 'MSFT', 'DIS']",-199.70322806216063
2018-08-09,14397.274089655319,"['MSFT', 'FB', 'V']",-69.46402989718263
2018-08-10,14291.443957382839,"['AAPL', 'DIS', 'MSFT']",-105.83013227248011
2018-08-13,14211.695162380653,"['BAC', 'TSLA', 'V']",-79.74879500218594
2018-08-14,14133.669837932666,"['AAPL', 'TSLA', 'V']",-78.02532444798635
2018-08-15,14039.688330637575,"['FB', 'AAPL', 'MSFT']",-93.98150729509143
2018-08-16,14166.459595040746,"['AAPL', 'DIS', 'JNJ']",126.77126440317079
2018-08-17,14331.693087494874,"['JPM', 'AAPL', 'JNJ']",165.23349245412828
2018-08-20,14357.58172165694,"['AAPL', 'JNJ', 'V']",25.8886341620655
2018-08-21,14536.191808805826,"['BAC', 'TSLA', 'JNJ']",178.61008714888703
2018-08-22,14459.573975079289,"['JPM', 'TSLA', 'INTC']",-76.61783372653736
2018-08-23,14494.326812192528,"['FB', 'MSFT', 'V']",34.752837113239366
2018-08-24,14633.496874759181,"['JNJ', 'MSFT', 'V']",139.17006256665263
2018-08-27,14699.071264924494,"['TSLA', 'FB', 'V']",65.57439016531316
2018-08-28,14681.577555498268,"['JPM', 'AAPL', 'FB']",-17.493709426225905
2018-08-29,14827.106176759766,"['AAPL', 'DIS', 'MSFT']",145.5286212614974
2018-08-30,14859.70789255256,"['AAPL', 'MSFT', 'V']",32.601715792794494
2018-08-31,14854.136951706347,"['JNJ', 'AAPL', 'FB']",-5.570940846213489
2018-09-04,14794.635134078508,"['AAPL', 'MSFT', 'INTC']",-59.501817627839046
2018-09-05,14567.305339108558,"['JPM', 'AAPL', 'V']",-227.32979496994994
2018-09-06,14528.564211475863,"['BAC', 'JNJ', 'INTC']",-38.74112763269477
